chrom_ref,start_ref,end_ref,strand_ref,gene_id,transcript_id,gene_name,ref_gene_id
7,148836822,148837000,-,MSTRG.31411,MSTRG.31411.4,,
7,148836822,148837000,-,MSTRG.31411,MSTRG.31411.5,,
7,148836822,148837000,-,MSTRG.31411,MSTRG.31411.6,,
7,148836822,148837000,-,MSTRG.31411,MSTRG.31411.18,,
7,148836822,148837000,-,MSTRG.31411,MSTRG.31411.23,,
7,148836822,148837000,-,MSTRG.31411,MSTRG.31411.31,,
7,148836822,148837000,-,MSTRG.31411,ENST00000483012,EZH2,ENSG00000106462
14,77441066,77441173,-,MSTRG.10164,ENST00000553691,VIPAS39,ENSG00000151445
9,92828938,92829163,+,MSTRG.33696,ENST00000464387,ANKRD19P,ENSG00000187984
9,92828938,92829163,+,MSTRG.33696,ENST00000492083,ANKRD19P,ENSG00000187984
1,1322892,1323287,-,MSTRG.71,ENST00000540437,INTS11,ENSG00000127054
1,1322892,1323287,-,MSTRG.71,ENST00000458452,INTS11,ENSG00000127054
1,1322892,1323287,-,MSTRG.71,MSTRG.71.25,,
1,1322892,1323287,-,MSTRG.71,MSTRG.71.27,,
1,1322892,1323287,-,MSTRG.71,MSTRG.71.31,,
1,1322892,1323287,-,MSTRG.71,MSTRG.71.34,,
1,1322892,1323287,-,MSTRG.71,MSTRG.71.35,,
1,1322892,1323287,-,MSTRG.71,MSTRG.71.37,,
1,1322892,1323287,-,MSTRG.71,ENST00000525285,INTS11,ENSG00000127054
1,91316391,91316476,-,MSTRG.1536,MSTRG.1536.2,,
1,91316391,91316476,-,MSTRG.1536,ENST00000462405,HFM1,ENSG00000162669
1,91316391,91316476,-,MSTRG.1536,ENST00000370425,HFM1,ENSG00000162669
1,91316391,91316476,-,MSTRG.1536,ENST00000430465,HFM1,ENSG00000162669
7,76618497,76618615,-,MSTRG.30505,ENST00000424818,POMZP3,ENSG00000146707
13,52449931,52450256,-,MSTRG.8964,MSTRG.8964.2,,
20,5111500,5111605,-,MSTRG.20642,ENST00000342308,TMEM230,ENSG00000089063
20,5111500,5111605,-,MSTRG.20642,ENST00000379286,TMEM230,ENSG00000089063
20,50098882,50098981,-,MSTRG.21153,ENST00000557021,UBE2V1,ENSG00000244687
20,50098882,50098981,-,MSTRG.21153,MSTRG.21153.13,,
20,50098882,50098981,-,MSTRG.21153,MSTRG.21153.24,,
8,70144642,70144848,-,MSTRG.32217,ENST00000452400,NCOA2,ENSG00000140396
8,70144642,70144848,-,MSTRG.32217,MSTRG.32217.3,,
16,58624653,58624794,-,MSTRG.12883,MSTRG.12883.3,,
16,58624653,58624794,-,MSTRG.12883,MSTRG.12883.10,,
16,58624653,58624794,-,MSTRG.12883,MSTRG.12883.12,,
16,58624653,58624794,-,MSTRG.12883,ENST00000568158,CNOT1,ENSG00000125107
12,117004436,117004501,+,MSTRG.8298,MSTRG.8298.4,,
12,117004436,117004501,+,MSTRG.8298,MSTRG.8298.5,,
12,117004436,117004501,+,MSTRG.8298,MSTRG.8298.8,,
12,117004436,117004501,+,MSTRG.8298,MSTRG.8298.10,,
5,6644808,6645309,+,MSTRG.26119,ENST00000510531,SRD5A1,ENSG00000145545
4,168256129,168256278,-,MSTRG.25894,MSTRG.25894.2,,
4,168256129,168256278,-,MSTRG.25894,MSTRG.25894.3,,
5,154950803,154950938,+,MSTRG.27583,ENST00000522038,MRPL22,ENSG00000082515
6,30561328,30561508,+,MSTRG.28311,ENST00000481741,PRR3,ENSG00000204576
6,30561328,30561508,+,MSTRG.28311,ENST00000498336,PRR3,ENSG00000204576
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.18,,
14,61043450,61043503,+,MSTRG.9881,ENST00000354886,SLC38A6,ENSG00000139974
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.22,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.23,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.24,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.25,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.27,,
14,61043450,61043503,+,MSTRG.9881,ENST00000267488,SLC38A6,ENSG00000139974
14,61043450,61043503,+,MSTRG.9881,ENST00000525723,SLC38A6,ENSG00000139974
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.30,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.33,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.34,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.35,,
14,61043450,61043503,+,MSTRG.9881,MSTRG.9881.36,,
14,61043450,61043503,+,MSTRG.9881,ENST00000491344,SLC38A6,ENSG00000139974
14,61043450,61043503,+,MSTRG.9881,ENST00000451406,SLC38A6,ENSG00000139974
14,61043450,61043503,+,MSTRG.9881,ENST00000527591,SLC38A6,ENSG00000139974
14,61043450,61043503,+,MSTRG.9881,ENST00000529345,SLC38A6,ENSG00000139974
14,61043450,61043503,+,MSTRG.9881,ENST00000533744,SLC38A6,ENSG00000139974
11,77918031,77918264,-,MSTRG.6100,MSTRG.6100.3,,
11,77918031,77918264,-,MSTRG.6100,ENST00000433818,INTS4,ENSG00000149262
22,36234236,36234335,-,MSTRG.22261,MSTRG.22261.4,,
22,36234236,36234335,-,MSTRG.22261,ENST00000454728,APOL2,ENSG00000128335
2,219505695,219505761,+,MSTRG.20290,MSTRG.20290.1,,
2,219505695,219505761,+,MSTRG.20290,ENST00000443704,GMPPA,ENSG00000144591
12,69590738,69590847,+,MSTRG.7797,MSTRG.7797.7,,
7,26185199,26185279,-,MSTRG.29985,MSTRG.29985.2,,
4,15684850,15684959,+,MSTRG.24743,ENST00000502502,FAM200B,ENSG00000237765
4,15684850,15684959,+,MSTRG.24743,ENST00000507992,FAM200B,ENSG00000237765
4,15684850,15684959,+,MSTRG.24743,ENST00000508567,FAM200B,ENSG00000237765
9,15489270,15489440,-,MSTRG.33086,MSTRG.33086.7,,
9,15489270,15489440,-,MSTRG.33086,ENST00000463712,PSIP1,ENSG00000164985
3,180604478,180604607,+,MSTRG.24292,ENST00000296015,TTC14,ENSG00000163728
3,180604478,180604607,+,MSTRG.24292,MSTRG.24292.2,,
3,180604478,180604607,+,MSTRG.24292,MSTRG.24292.4,,
3,180604478,180604607,+,MSTRG.24292,ENST00000412756,TTC14,ENSG00000163728
3,180604478,180604607,+,MSTRG.24292,ENST00000382584,TTC14,ENSG00000163728
3,180604478,180604607,+,MSTRG.24292,ENST00000470669,TTC14,ENSG00000163728
3,180604478,180604607,+,MSTRG.24292,ENST00000462895,TTC14,ENSG00000163728
3,180604478,180604607,+,MSTRG.24292,ENST00000492617,TTC14,ENSG00000163728
3,180604478,180604607,+,MSTRG.24292,MSTRG.24292.12,,
3,180604478,180604607,+,MSTRG.24292,ENST00000495660,TTC14,ENSG00000163728
X,55755068,55755206,+,MSTRG.35021,MSTRG.35021.2,,
X,55755068,55755206,+,MSTRG.35021,MSTRG.35021.4,,
X,55755068,55755206,+,MSTRG.35021,MSTRG.35021.10,,
X,55755068,55755206,+,MSTRG.35021,MSTRG.35021.12,,
X,55755068,55755206,+,MSTRG.35021,MSTRG.35021.14,,
17,81563921,81563979,-,MSTRG.15423,MSTRG.15423.1,,
17,81563921,81563979,-,MSTRG.15423,ENST00000573519,NPLOC4,ENSG00000182446
12,2861379,2861412,-,MSTRG.6716,MSTRG.6716.11,,
12,2861379,2861412,-,MSTRG.6716,MSTRG.6716.12,,
12,2861379,2861412,-,MSTRG.6716,MSTRG.6716.13,,
10,13108962,13109015,+,MSTRG.3577,MSTRG.3577.4,,
10,13108962,13109015,+,MSTRG.3577,MSTRG.3577.5,,
10,13108962,13109015,+,MSTRG.3577,MSTRG.3577.9,,
10,13108962,13109015,+,MSTRG.3577,MSTRG.3577.13,,
10,13108962,13109015,+,MSTRG.3577,MSTRG.3577.14,,
10,13108962,13109015,+,MSTRG.3577,MSTRG.3577.16,,
10,13108962,13109015,+,MSTRG.3577,MSTRG.3577.19,,
10,13108962,13109015,+,MSTRG.3577,ENST00000378748,OPTN,ENSG00000123240
10,13108962,13109015,+,MSTRG.3577,ENST00000378752,OPTN,ENSG00000123240
1,19798071,19798215,-,MSTRG.429,MSTRG.429.1,,
1,19798071,19798215,-,MSTRG.429,ENST00000488449,TMCO4,ENSG00000162542
1,9105486,9105680,-,MSTRG.219,ENST00000377411,GPR157,ENSG00000180758
20,2467192,2467315,-,MSTRG.20588,MSTRG.20588.1,,
20,2467192,2467315,-,MSTRG.20588,ENST00000474384,SNRPB,ENSG00000125835
15,49631001,49631058,+,MSTRG.10968,MSTRG.10968.2,,
15,49631001,49631058,+,MSTRG.10968,ENST00000559223,DTWD1,ENSG00000104047
15,49631001,49631058,+,MSTRG.10968,MSTRG.10968.11,,
19,3017840,3017859,-,MSTRG.16316,ENST00000262953,TLE2,ENSG00000065717
19,3017840,3017859,-,MSTRG.16316,ENST00000426948,TLE2,ENSG00000065717
19,3017840,3017859,-,MSTRG.16316,ENST00000591529,TLE2,ENSG00000065717
19,3017840,3017859,-,MSTRG.16316,ENST00000590536,TLE2,ENSG00000065717
19,3017840,3017859,-,MSTRG.16316,ENST00000587217,TLE2,ENSG00000065717
19,3017840,3017859,-,MSTRG.16316,ENST00000590101,TLE2,ENSG00000065717
19,3017840,3017859,-,MSTRG.16316,ENST00000590183,TLE2,ENSG00000065717
19,3017840,3017859,-,MSTRG.16316,ENST00000589291,TLE2,ENSG00000065717
16,88843030,88843199,-,MSTRG.13384,ENST00000568613,GALNS,ENSG00000141012
16,88843030,88843199,-,MSTRG.13384,ENST00000565364,GALNS,ENSG00000141012
11,35196746,35196874,+,MSTRG.5393,ENST00000428726,CD44,ENSG00000026508
11,35196746,35196874,+,MSTRG.5393,ENST00000525685,CD44,ENSG00000026508
1,15500469,15500780,-,MSTRG.329,MSTRG.329.7,,
4,103163479,103163553,-,MSTRG.25433,MSTRG.25433.16,,
4,103163479,103163553,-,MSTRG.25433,MSTRG.25433.17,,
4,103163479,103163553,-,MSTRG.25433,MSTRG.25433.29,,
4,103163479,103163553,-,MSTRG.25433,MSTRG.25433.31,,
4,103163479,103163553,-,MSTRG.25433,MSTRG.25433.32,,
4,103163479,103163553,-,MSTRG.25433,ENST00000265148,CENPE,ENSG00000138778
4,103163479,103163553,-,MSTRG.25433,MSTRG.25433.35,,
4,103163479,103163553,-,MSTRG.25433,MSTRG.25433.36,,
4,103163479,103163553,-,MSTRG.25433,ENST00000611174,CENPE,ENSG00000138778
4,103163479,103163553,-,MSTRG.25433,ENST00000503705,CENPE,ENSG00000138778
15,89317939,89318037,-,MSTRG.11672,MSTRG.11672.6,,
15,89317939,89318037,-,MSTRG.11672,ENST00000530292,POLG,ENSG00000140521
15,89317939,89318037,-,MSTRG.11672,ENST00000637238,POLG,ENSG00000140521
15,89317939,89318037,-,MSTRG.11672,MSTRG.11672.14,,
15,89317939,89318037,-,MSTRG.11672,MSTRG.11672.16,,
20,10284724,10284772,+,MSTRG.20669,MSTRG.20669.1,,
20,10284724,10284772,+,MSTRG.20669,ENST00000254976,SNAP25,ENSG00000132639
20,10284724,10284772,+,MSTRG.20669,MSTRG.20669.6,,
20,10284724,10284772,+,MSTRG.20669,ENST00000304886,SNAP25,ENSG00000132639
20,10284724,10284772,+,MSTRG.20669,ENST00000430336,SNAP25,ENSG00000132639
20,10284724,10284772,+,MSTRG.20669,MSTRG.20669.9,,
1,147270932,147271113,+,MSTRG.1999,MSTRG.1999.22,,
1,147270932,147271113,+,MSTRG.1999,MSTRG.1999.26,,
1,147270932,147271113,+,MSTRG.1999,MSTRG.1999.34,,
1,147270932,147271113,+,MSTRG.1999,MSTRG.1999.38,,
3,43551472,43551588,-,MSTRG.23025,MSTRG.23025.2,,
3,43551472,43551588,-,MSTRG.23025,MSTRG.23025.5,,
3,43551472,43551588,-,MSTRG.23025,ENST00000448045,ANO10,ENSG00000160746
11,117225931,117226021,-,MSTRG.6419,ENST00000320934,PCSK7,ENSG00000160613
11,117225931,117226021,-,MSTRG.6419,MSTRG.6419.4,,
11,117225931,117226021,-,MSTRG.6419,MSTRG.6419.5,,
11,117225931,117226021,-,MSTRG.6419,ENST00000540028,PCSK7,ENSG00000160613
11,117225931,117226021,-,MSTRG.6419,ENST00000525027,PCSK7,ENSG00000160613
1,185306485,185306625,-,MSTRG.2753,ENST00000459929,IVNS1ABP,ENSG00000116679
1,185306485,185306625,-,MSTRG.2753,MSTRG.2753.6,,
9,10958621,10958804,-,MSTRG.33061,MSTRG.33061.2,,
9,10958621,10958804,-,MSTRG.33061,MSTRG.33061.3,,
9,10958621,10958804,-,MSTRG.33061,MSTRG.33061.9,,
2,74178115,74178281,-,MSTRG.18864,MSTRG.18864.6,,
2,74178115,74178281,-,MSTRG.18864,ENST00000488006,MOB1A,ENSG00000114978
5,160108545,160108614,-,MSTRG.27629,MSTRG.27629.4,,
5,160108545,160108614,-,MSTRG.27629,MSTRG.27629.7,,
5,160108545,160108614,-,MSTRG.27629,ENST00000520662,PWWP2A,ENSG00000170234
14,76059327,76059373,+,MSTRG.10124,MSTRG.10124.25,,
14,76059327,76059373,+,MSTRG.10124,MSTRG.10124.45,,
14,76059327,76059373,+,MSTRG.10124,MSTRG.10124.46,,
14,76059327,76059373,+,MSTRG.10124,MSTRG.10124.47,,
14,76059327,76059373,+,MSTRG.10124,ENST00000314067,IFT43,ENSG00000119650
14,76059327,76059373,+,MSTRG.10124,MSTRG.10124.49,,
14,76059327,76059373,+,MSTRG.10124,ENST00000542766,IFT43,ENSG00000119650
14,76059327,76059373,+,MSTRG.10124,ENST00000555305,IFT43,ENSG00000119650
14,76059327,76059373,+,MSTRG.10124,ENST00000554026,IFT43,ENSG00000119650
19,49461619,49461800,+,MSTRG.17645,ENST00000293350,ALDH16A1,ENSG00000161618
19,49461619,49461800,+,MSTRG.17645,ENST00000540132,ALDH16A1,ENSG00000161618
19,49461619,49461800,+,MSTRG.17645,ENST00000455361,ALDH16A1,ENSG00000161618
19,49461619,49461800,+,MSTRG.17645,ENST00000593417,ALDH16A1,ENSG00000161618
12,21452081,21452154,+,MSTRG.7065,ENST00000375266,PYROXD1,ENSG00000121350
12,21452081,21452154,+,MSTRG.7065,ENST00000240651,PYROXD1,ENSG00000121350
12,21452081,21452154,+,MSTRG.7065,ENST00000538582,PYROXD1,ENSG00000121350
1,160353323,160353501,+,MSTRG.2395,MSTRG.2395.6,,
1,160353323,160353501,+,MSTRG.2395,ENST00000459963,NCSTN,ENSG00000162736
2,55251621,55251924,-,MSTRG.18600,MSTRG.18600.4,,
12,39318073,39318201,-,MSTRG.7233,ENST00000636569,KIF21A,ENSG00000139116
12,39318073,39318201,-,MSTRG.7233,ENST00000361961,KIF21A,ENSG00000139116
12,39318073,39318201,-,MSTRG.7233,MSTRG.7233.7,,
12,39318073,39318201,-,MSTRG.7233,ENST00000544797,KIF21A,ENSG00000139116
12,39318073,39318201,-,MSTRG.7233,ENST00000361418,KIF21A,ENSG00000139116
12,39318073,39318201,-,MSTRG.7233,ENST00000541463,KIF21A,ENSG00000139116
15,43186154,43186233,+,MSTRG.10837,ENST00000300213,CCNDBP1,ENSG00000166946
15,43186154,43186233,+,MSTRG.10837,ENST00000566515,CCNDBP1,ENSG00000166946
15,43186154,43186233,+,MSTRG.10837,ENST00000566833,CCNDBP1,ENSG00000166946
15,43186154,43186233,+,MSTRG.10837,ENST00000568507,CCNDBP1,ENSG00000166946
15,43186154,43186233,+,MSTRG.10837,ENST00000565296,CCNDBP1,ENSG00000166946
X,23784294,23784403,+,MSTRG.34714,MSTRG.34714.2,,
X,23784294,23784403,+,MSTRG.34714,MSTRG.34714.9,,
X,23784294,23784403,+,MSTRG.34714,ENST00000489394,SAT1,ENSG00000130066
8,28113019,28113173,+,MSTRG.31829,ENST00000521015,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000521570,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000256398,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000537665,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000380353,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,MSTRG.31829.7,,
8,28113019,28113173,+,MSTRG.31829,ENST00000523687,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000524103,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000523760,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000518112,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,ENST00000519261,ELP3,ENSG00000134014
8,28113019,28113173,+,MSTRG.31829,MSTRG.31829.14,,
8,28113019,28113173,+,MSTRG.31829,MSTRG.31829.16,,
6,43206321,43206510,+,MSTRG.28639,ENST00000252050,CUL9,ENSG00000112659
6,43206321,43206510,+,MSTRG.28639,ENST00000515773,CUL9,ENSG00000112659
6,43206321,43206510,+,MSTRG.28639,ENST00000372647,CUL9,ENSG00000112659
6,43206321,43206510,+,MSTRG.28639,MSTRG.28639.7,,
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.2,,
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.5,,
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.6,,
1,155137561,155137722,+,MSTRG.2263,ENST00000484157,SLC50A1,ENSG00000169241
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.14,,
1,155137561,155137722,+,MSTRG.2263,ENST00000475824,SLC50A1,ENSG00000169241
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.16,,
1,155137561,155137722,+,MSTRG.2263,ENST00000622581,SLC50A1,ENSG00000169241
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.20,,
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.21,,
1,155137561,155137722,+,MSTRG.2263,ENST00000490276,SLC50A1,ENSG00000169241
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.25,,
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.26,,
1,155137561,155137722,+,MSTRG.2263,ENST00000368404,SLC50A1,ENSG00000169241
1,155137561,155137722,+,MSTRG.2263,ENST00000368401,SLC50A1,ENSG00000169241
1,155137561,155137722,+,MSTRG.2263,ENST00000488609,SLC50A1,ENSG00000169241
1,155137561,155137722,+,MSTRG.2263,MSTRG.2263.34,,
19,48232453,48232789,-,MSTRG.17581,ENST00000519646,CARD8,ENSG00000105483
X,135904477,135904569,+,MSTRG.35587,ENST00000324447,SAGE1,ENSG00000181433
X,135904477,135904569,+,MSTRG.35587,ENST00000537770,SAGE1,ENSG00000181433
X,135904477,135904569,+,MSTRG.35587,MSTRG.35587.3,,
X,135904477,135904569,+,MSTRG.35587,MSTRG.35587.4,,
X,135904477,135904569,+,MSTRG.35587,MSTRG.35587.5,,
X,135904477,135904569,+,MSTRG.35587,ENST00000370709,SAGE1,ENSG00000181433
X,119625335,119625379,-,MSTRG.35444,MSTRG.35444.1,,
X,119625335,119625379,-,MSTRG.35444,MSTRG.35444.2,,
X,119625335,119625379,-,MSTRG.35444,ENST00000360156,SEPT6,ENSG00000125354
X,119625335,119625379,-,MSTRG.35444,ENST00000460411,SEPT6,ENSG00000125354
X,119625335,119625379,-,MSTRG.35444,ENST00000489216,SEPT6,ENSG00000125354
X,119625335,119625379,-,MSTRG.35444,ENST00000394610,SEPT6,ENSG00000125354
X,119625335,119625379,-,MSTRG.35444,MSTRG.35444.12,,
2,190913193,190913364,+,MSTRG.19981,MSTRG.19981.4,,
2,190913193,190913364,+,MSTRG.19981,MSTRG.19981.5,,
2,190913193,190913364,+,MSTRG.19981,ENST00000417154,GLS,ENSG00000115419
2,219606476,219606517,+,MSTRG.20298,ENST00000456909,STK11IP,ENSG00000144589
2,219606476,219606517,+,MSTRG.20298,ENST00000475396,STK11IP,ENSG00000144589
2,219606476,219606517,+,MSTRG.20298,ENST00000466648,STK11IP,ENSG00000144589
1,110951288,110952815,-,MSTRG.1768,ENST00000369763,LRIF1,ENSG00000121931
16,228333,228402,-,MSTRG.11874,ENST00000629543,LUC7L,ENSG00000007392
16,228333,228402,-,MSTRG.11874,MSTRG.11874.7,,
16,228333,228402,-,MSTRG.11874,MSTRG.11874.8,,
16,228333,228402,-,MSTRG.11874,MSTRG.11874.11,,
16,228333,228402,-,MSTRG.11874,MSTRG.11874.18,,
16,228333,228402,-,MSTRG.11874,ENST00000419516,LUC7L,ENSG00000007392
16,228333,228402,-,MSTRG.11874,ENST00000418978,LUC7L,ENSG00000007392
16,228333,228402,-,MSTRG.11874,ENST00000428363,LUC7L,ENSG00000007392
1,233227226,233227371,-,MSTRG.3313,ENST00000258229,PCNX2,ENSG00000135749
1,233227226,233227371,-,MSTRG.3313,MSTRG.3313.3,,
1,233227226,233227371,-,MSTRG.3313,ENST00000324142,PCNX2,ENSG00000135749
20,30394457,30394503,+,MSTRG.20826,MSTRG.20826.1,,
20,30394457,30394503,+,MSTRG.20826,MSTRG.20826.2,,
20,30394457,30394503,+,MSTRG.20826,MSTRG.20826.3,,
20,30394457,30394503,+,MSTRG.20826,MSTRG.20826.5,,
20,30394457,30394503,+,MSTRG.20826,MSTRG.20826.6,,
20,30394457,30394503,+,MSTRG.20826,MSTRG.20826.9,,
20,30394457,30394503,+,MSTRG.20826,MSTRG.20826.10,,
15,24974311,24974456,+,MSTRG.10499,ENST00000400100,SNRPN,ENSG00000128739
15,24974311,24974456,+,MSTRG.10499,ENST00000400097,SNRPN,ENSG00000128739
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.5,,
15,24974311,24974456,+,MSTRG.10499,ENST00000390687,SNRPN,ENSG00000128739
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.7,,
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.8,,
15,24974311,24974456,+,MSTRG.10499,ENST00000584968,SNRPN,ENSG00000128739
15,24974311,24974456,+,MSTRG.10499,ENST00000554227,SNRPN,ENSG00000128739
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.12,,
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.13,,
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.16,,
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.17,,
15,24974311,24974456,+,MSTRG.10499,MSTRG.10499.29,,
4,158235438,158235505,+,MSTRG.25841,MSTRG.25841.9,,
4,158235438,158235505,+,MSTRG.25841,ENST00000296529,TMEM144,ENSG00000164124
4,158235438,158235505,+,MSTRG.25841,MSTRG.25841.16,,
7,156958606,156958856,+,MSTRG.31518,MSTRG.31518.2,,
7,156958606,156958856,+,MSTRG.31518,ENST00000460332,NOM1,ENSG00000146909
12,117004436,117004653,+,MSTRG.8298,MSTRG.8298.2,,
12,117004436,117004653,+,MSTRG.8298,MSTRG.8298.9,,
4,77867778,77868234,+,MSTRG.25206,MSTRG.25206.6,,
3,50104248,50104308,+,MSTRG.23186,ENST00000347869,RBM5,ENSG00000003756
3,50104248,50104308,+,MSTRG.23186,MSTRG.23186.27,,
3,50104248,50104308,+,MSTRG.23186,MSTRG.23186.30,,
3,50104248,50104308,+,MSTRG.23186,ENST00000464087,RBM5,ENSG00000003756
3,50104248,50104308,+,MSTRG.23186,ENST00000395174,RBM5,ENSG00000003756
3,50104248,50104308,+,MSTRG.23186,ENST00000496179,RBM5,ENSG00000003756
20,41172193,41172289,+,MSTRG.21034,MSTRG.21034.1,,
20,41172193,41172289,+,MSTRG.21034,MSTRG.21034.2,,
20,41172193,41172289,+,MSTRG.21034,ENST00000244007,PLCG1,ENSG00000124181
20,41172193,41172289,+,MSTRG.21034,MSTRG.21034.4,,
20,41172193,41172289,+,MSTRG.21034,ENST00000373271,PLCG1,ENSG00000124181
20,41172193,41172289,+,MSTRG.21034,MSTRG.21034.6,,
15,45060982,45061226,+,MSTRG.10893,ENST00000559230,SORD,ENSG00000140263
10,102470665,102471117,+,MSTRG.4618,ENST00000238936,MFSD13A,ENSG00000138111
10,102470665,102471117,+,MSTRG.4618,MSTRG.4618.2,,
17,44358945,44359143,-,MSTRG.14622,ENST00000588067,FAM171A2,ENSG00000161682
1,160351222,160351372,+,MSTRG.2395,ENST00000294785,NCSTN,ENSG00000162736
1,160351222,160351372,+,MSTRG.2395,ENST00000368063,NCSTN,ENSG00000162736
1,160351222,160351372,+,MSTRG.2395,MSTRG.2395.3,,
1,160351222,160351372,+,MSTRG.2395,MSTRG.2395.6,,
1,160351222,160351372,+,MSTRG.2395,MSTRG.2395.10,,
1,160351222,160351372,+,MSTRG.2395,MSTRG.2395.12,,
1,160351222,160351372,+,MSTRG.2395,MSTRG.2395.13,,
10,104275226,104275334,+,MSTRG.4664,ENST00000450629,GSTO2,ENSG00000065621
10,104275226,104275334,+,MSTRG.4664,ENST00000338595,GSTO2,ENSG00000065621
6,3003669,3004259,+,MSTRG.27907,MSTRG.27907.12,,
6,3003669,3004259,+,MSTRG.27907,MSTRG.27907.17,,
6,3003669,3004259,+,MSTRG.27907,MSTRG.27907.18,,
6,3003669,3004259,+,MSTRG.27907,MSTRG.27907.19,,
6,3003669,3004259,+,MSTRG.27907,MSTRG.27907.32,,
6,3003669,3004259,+,MSTRG.27907,MSTRG.27907.38,,
12,26960515,26960628,+,MSTRG.7120,ENST00000229395,FGFR1OP2,ENSG00000111790
1,202434656,202434768,+,MSTRG.2877,ENST00000608999,PPP1R12B,ENSG00000077157
1,202434656,202434768,+,MSTRG.2877,ENST00000391959,PPP1R12B,ENSG00000077157
1,202434656,202434768,+,MSTRG.2877,MSTRG.2877.4,,
1,202434656,202434768,+,MSTRG.2877,MSTRG.2877.5,,
1,202434656,202434768,+,MSTRG.2877,ENST00000480184,PPP1R12B,ENSG00000077157
1,202434656,202434768,+,MSTRG.2877,ENST00000476364,PPP1R12B,ENSG00000077157
1,202434656,202434768,+,MSTRG.2877,ENST00000488330,PPP1R12B,ENSG00000077157
11,93741963,93742094,+,MSTRG.6229,ENST00000528099,C11orf54,ENSG00000182919
11,93741963,93742094,+,MSTRG.6229,ENST00000530279,C11orf54,ENSG00000182919
19,35021951,35022038,+,MSTRG.17116,ENST00000599564,GRAMD1A,ENSG00000089351
19,35021951,35022038,+,MSTRG.17116,ENST00000317991,GRAMD1A,ENSG00000089351
19,35021951,35022038,+,MSTRG.17116,MSTRG.17116.5,,
19,35021951,35022038,+,MSTRG.17116,ENST00000600231,GRAMD1A,ENSG00000089351
19,35021951,35022038,+,MSTRG.17116,ENST00000411896,GRAMD1A,ENSG00000089351
19,35021951,35022038,+,MSTRG.17116,MSTRG.17116.10,,
19,35021951,35022038,+,MSTRG.17116,MSTRG.17116.12,,
19,35021951,35022038,+,MSTRG.17116,ENST00000598118,GRAMD1A,ENSG00000089351
9,21856116,21856223,+,MSTRG.33153,MSTRG.33153.5,,
9,21856116,21856223,+,MSTRG.33153,MSTRG.33153.7,,
17,21295675,21295769,+,MSTRG.14023,ENST00000529517,MAP2K3,ENSG00000034152
17,21295675,21295769,+,MSTRG.14023,ENST00000483928,MAP2K3,ENSG00000034152
17,21295675,21295769,+,MSTRG.14023,ENST00000479129,MAP2K3,ENSG00000034152
17,21295675,21295769,+,MSTRG.14023,ENST00000613338,MAP2K3,ENSG00000034152
11,33702668,33702737,-,MSTRG.5381,ENST00000527926,CD59,ENSG00000085063
2,241320203,241320287,+,MSTRG.20525,ENST00000445030,SEPT2,ENSG00000168385
2,241320203,241320287,+,MSTRG.20525,MSTRG.20525.45,,
2,241320203,241320287,+,MSTRG.20525,ENST00000411484,SEPT2,ENSG00000168385
2,241320203,241320287,+,MSTRG.20525,ENST00000434955,SEPT2,ENSG00000168385
